idno;tail;name;ST_AsText(shap);nlan;sped;hier;head;leng;capa 
2001217;18156851;Kremserstraße/B34 - Kamptal Straße;15.6615497 48.5940921,15.6616015 48.594135,15.6617713 48.5942877;1;39;0;1316084;27,2099990844727;1100
2001218;1316084;Kremserstraße/B34 - Kamptal Straße;15.6617713 48.5942877,15.6618314 48.5943418,15.6619881 48.5945329,15.6620797 48.5946863;1;39;0;18158892;50,0099983215332;1100
2001218;18158892;Kremserstraße/B34 - Kamptal Straße;15.6620797 48.5946863,15.6619881 48.5945329,15.6618314 48.5943418,15.6617713 48.5942877;1;39;0;1316084;50,0099983215332;1100
2001223;1316089;Wiener Straße/L150;16.463086000001 48.025963799999,16.462948900001 48.025431999999,16.462864300001 48.025115199999;1;35;0;18078540;95,7900009155273;1100
2001223;18078540;Wiener Straße/L150;16.462864300001 48.025115199999,16.462948900001 48.025431999999,16.463086000001 48.025963799999;1;35;0;1316089;95,7900009155273;1100
2001224;1316089;Wiener Straße/L150;16.463086000001 48.025963799999,16.463129500001 48.026132799999,16.463374300001 48.027060499999,16.463496400001 48.027495599999,16.463617000001 48.027953999999,16.463735000001 48.028324999999,16.464120700001 48.029335499999,16.464491300001 48.030282999999,16.464701000001 48.030769699999,16.464919200001 48.031191999999,16.465518000001 48.032276499999,16.465759600001 48.032720199999,16.465877300001 48.032989899999,16.465984400001 48.033240999999,16.466063800001 48.033489399999,16.466164800001 48.033866199999,16.466208000001 48.034088799999,16.466240300001 48.034297299999,16.466251600001 48.034531399999,16.466245600001 48.034705599999,16.466220400001 48.034849799999,16.466165700001 48.035073999999,16.465854700001 48.036092299999,16.465625100001 48.036816399999;1;68;0;18014422;1243,11999511719;900
2001224;18014422;Wiener Straße/L150;16.465625100001 48.036816399999,16.465854700001 48.036092299999,16.466165700001 48.035073999999,16.466220400001 48.034849799999,16.466245600001 48.034705599999,16.466251600001 48.034531399999,16.466240300001 48.034297299999,16.466208000001 48.034088799999,16.466164800001 48.033866199999,16.466063800001 48.033489399999,16.465984400001 48.033240999999,16.465877300001 48.032989899999,16.465759600001 48.032720199999,16.465518000001 48.032276499999,16.464919200001 48.031191999999,16.464701000001 48.030769699999,16.464491300001 48.030282999999,16.464120700001 48.029335499999,16.463735000001 48.028324999999,16.463617000001 48.027953999999,16.463496400001 48.027495599999,16.463374300001 48.027060499999,16.463129500001 48.026132799999,16.463086000001 48.025963799999;1;68;0;1316089;1243,11999511719;900
2001225;1316090;Grainbrunn/L76;15.2438379 48.4763884,15.2444324 48.4762256,15.2454678 48.4759765,15.2462833 48.475796,15.2466383 48.475711,15.2468816 48.475676;1;69;0;18168344;238,820007324219;900
2001225;18168344;Grainbrunn/L76;15.2468816 48.475676,15.2466383 48.475711,15.2462833 48.475796,15.2454678 48.4759765,15.2444324 48.4762256,15.2438379 48.4763884;1;69;0;1316090;238,820007324219;900
2001226;1316090;Grainbrunn/L76;15.2438379 48.4763884,15.2436946 48.4764276,15.2431501 48.4765841,15.2427319 48.476695,15.2423468 48.4767813,15.2417713 48.4768691,15.2416022 48.4768868;1;69;0;18132432;174,970001220703;900
2001226;18132432;Grainbrunn/L76;15.2416022 48.4768868,15.2417713 48.4768691,15.2423468 48.4767813,15.2427319 48.476695,15.2431501 48.4765841,15.2436946 48.4764276,15.2438379 48.4763884;1;69;0;1316090;174,970001220703;900
2001227;1316091;Kremser Straße/L14;16.0118421 48.409875,16.0120139 48.4098428,16.012173 48.4098243,16.0123248 48.4098263,16.0125429 48.4098474,16.0126728 48.40986;1;35;0;18099482;62,439998626709;1100
2001227;18099482;Kremser Straße/L14;16.0126728 48.40986,16.0125429 48.4098474,16.0123248 48.4098263,16.012173 48.4098243,16.0120139 48.4098428,16.0118421 48.409875;1;35;0;1316091;62,439998626709;1100
2001228;1316091;Kremser Straße/L14;16.0118421 48.409875,16.0118144 48.4098802,16.0114056 48.4099911,16.011019 48.4101077;1;35;0;18040392;66,2300033569336;1100
2001228;18040392;Kremser Straße/L14;16.011019 48.4101077,16.0114056 48.4099911,16.0118144 48.4098802,16.0118421 48.409875;1;35;0;1316091;66,2300033569336;1100
2001229;1316092;Litschauerstraße/L8165;15.2337646 48.9333249,15.2334903 48.9334244;1;35;0;18183180;22,9500007629395;1100
2001229;18183180;Litschauerstraße/L8165;15.2334903 48.9334244,15.2337646 48.9333249;1;35;0;1316092;22,9500007629395;1100
2001230;1316092;Litschauerstraße/L8165;15.2337646 48.9333249,15.2337939 48.9333143,15.2340988 48.9331993,15.2343508 48.9330878;1;35;0;18193405;50,4300003051758;1100
2001230;18193405;Litschauerstraße/L8165;15.2343508 48.9330878,15.2340988 48.9331993,15.2337939 48.9333143,15.2337646 48.9333249;1;35;0;1316092;50,4300003051758;1100
2001231;1316093;L1113;16.3607183 48.364763599999,16.3605216 48.364791799999;1;69;0;18012359;14,9099998474121;900
2001234;18017683;Tullner Straße/B19 - Tullner Straße;16.0268026 48.3231063,16.026853 48.3231458,16.0269177 48.3231837,16.0269847 48.3232224,16.0270363 48.3232524,16.0269392 48.3231953;1;45;0;1316094;33,4099998474121;1100
2001237;1316096;Altwaidhofen/L59;15.3017701 48.8153818,15.3015852 48.8152764,15.3014897 48.815234,15.3014814 48.8152307;1;43;0;18125598;27,1100006103516;1100
2001237;18125598;Altwaidhofen/L59;15.3014814 48.8152307,15.3014897 48.815234,15.3015852 48.8152764,15.3017701 48.8153818;1;43;0;1316096;27,1100006103516;1100
2001238;1316096;Altwaidhofen/L59;15.3017701 48.8153818,15.3019368 48.8154769,15.3022012 48.8156182,15.3024409 48.8157203,15.3025737 48.8157686,15.3026967 48.8158044,15.3027071 48.8158071;1;69;0;18168174;83,9300003051758;900
2001238;18168174;Altwaidhofen/L59;15.3027071 48.8158071,15.3026967 48.8158044,15.3025737 48.8157686,15.3024409 48.8157203,15.3022012 48.8156182,15.3019368 48.8154769,15.3017701 48.8153818;1;69;0;1316096;83,9300003051758;900
2001241;1316100;L60;15.3038876 48.8094399,15.3029486 48.8095443,15.3025344 48.8095756,15.3023705 48.809585,15.3022445 48.809568;1;69;0;18012504;122,099998474121;900
2001241;18012504;L60;15.3022445 48.809568,15.3023705 48.809585,15.3025344 48.8095756,15.3029486 48.8095443,15.3038876 48.8094399;1;69;0;1316100;122,099998474121;900
2001243;1316101;Hauptstraße/L118;16.0531844 48.2834806,16.0532789 48.2834875,16.0537031 48.2834953,16.0541723 48.2834964,16.0546813 48.283501,16.0552552 48.2835324,16.0553224 48.2835386;1;35;0;18105052;158,919998168945;1100
2001243;18105052;Hauptstraße/L118;16.0553224 48.2835386,16.0552552 48.2835324,16.0546813 48.283501,16.0541723 48.2834964,16.0537031 48.2834953,16.0532789 48.2834875,16.0531844 48.2834806;1;35;0;1316101;158,919998168945;1100
2001244;1316101;Hauptstraße/L118;16.0531844 48.2834806,16.0529377 48.2834625;1;35;0;18090630;18,4200000762939;1100
2001244;18090630;Hauptstraße/L118;16.0529377 48.2834625,16.0531844 48.2834806;1;35;0;1316101;18,4200000762939;1100
2001246;1316102;Brunnerstraße/L8128;15.2591509 48.8128671,15.2583698 48.8130203,15.2574301 48.8131957,15.2564996 48.8133712;1;39;0;18190583;202,649993896484;1100
2001246;18190583;Brunnerstraße/L8128;15.2564996 48.8133712,15.2574301 48.8131957,15.2583698 48.8130203,15.2591509 48.8128671;1;39;0;1316102;202,649993896484;1100
2001247;1316103;Velmerstraße/L2074;16.452239800001 48.045794599999,16.452345900001 48.045836299999,16.452493600001 48.045915999999,16.452631300001 48.046016099999,16.452768100001 48.046115699999,16.454188600001 48.047330299999;1;35;0;18103145;225,139999389648;1100
2001247;18103145;Velmerstraße/L2074;16.454188600001 48.047330299999,16.452768100001 48.046115699999,16.452631300001 48.046016099999,16.452493600001 48.045915999999,16.452345900001 48.045836299999,16.452239800001 48.045794599999;1;35;0;1316103;225,139999389648;1100
2001248;1316103;Velmerstraße/L2074;16.452239800001 48.045794599999,16.452164800001 48.045765099999,16.451951800001 48.045719599999,16.451398100001 48.045633099999;1;35;0;18013583;65,5400009155273;1100
2001248;18013583;Velmerstraße/L2074;16.451398100001 48.045633099999,16.451951800001 48.045719599999,16.452164800001 48.045765099999,16.452239800001 48.045794599999;1;35;0;1316103;65,5400009155273;1100
2001251;1316105;Bahnstraße (Gerasdorf)/L3119;16.476883000001 48.293610099999,16.476981700001 48.293599099999,16.477530500001 48.293554399999,16.477933700001 48.293538299999,16.478854700001 48.293527299999,16.478872400001 48.293526599999;1;35;0;18100044;148,089996337891;1100
2001251;18100044;Bahnstraße (Gerasdorf)/L3119;16.478872400001 48.293526599999,16.478854700001 48.293527299999,16.477933700001 48.293538299999,16.477530500001 48.293554399999,16.476981700001 48.293599099999,16.476883000001 48.293610099999;1;35;0;1316105;148,089996337891;1100
2001252;1316105;Bahnstraße (Gerasdorf)/L3119;16.476883000001 48.293610099999,16.476788500001 48.293620599999;1;35;0;18108912;7,1100001335144;1100
2001252;18108912;Bahnstraße (Gerasdorf)/L3119;16.476788500001 48.293620599999,16.476883000001 48.293610099999;1;35;0;1316105;7,1100001335144;1100
2001255;1316107;B4 - Horner Straße;15.6777774 48.6543889,15.6774516 48.6546646,15.6769831 48.6550937,15.6764665 48.6555909,15.6758516 48.6561545,15.6753306 48.6565809,15.6748295 48.6569399,15.6742064 48.6573778,15.6739046 48.6576343,15.6737352 48.6577847,15.6736208 48.6579111,15.6735658 48.6580342;1;72;0;18011324;512,309997558594;1250
2001255;18011324;B4 - Horner Straße;15.6735658 48.6580342,15.6736208 48.6579111,15.6737352 48.6577847,15.6739046 48.6576343,15.6742064 48.6573778,15.6748295 48.6569399,15.6753306 48.6565809,15.6758516 48.6561545,15.6764665 48.6555909,15.6769831 48.6550937,15.6774516 48.6546646,15.6777774 48.6543889;1;72;0;1316107;512,309997558594;1250
2001257;1316108;Gaubitsch/L3079;16.3791679 48.658627699999,16.3795006 48.658340799999,16.379576 48.658269399999,16.3796191 48.658222299999,16.3796642 48.658170899999,16.379718 48.658116599999,16.3797654 48.658085099999,16.3798409 48.658075099999,16.3799357 48.658086499999;1;35;0;18017011;87,5999984741211;1100
2001257;18017011;Gaubitsch/L3079;16.3799357 48.658086499999,16.3798409 48.658075099999,16.3797654 48.658085099999,16.379718 48.658116599999,16.3796642 48.658170899999,16.3796191 48.658222299999,16.379576 48.658269399999,16.3795006 48.658340799999,16.3791679 48.658627699999;1;35;0;1316108;87,5999984741211;1100
2001259;1316109;B4 - Horner Straße;15.6812971 48.6521162,15.6799674 48.6527502,15.6799587 48.6527542;1;95;0;18210044;121,48999786377;1800
2001259;18210044;B4 - Horner Straße;15.6799587 48.6527542,15.6799674 48.6527502,15.6812971 48.6521162;1;95;0;1316109;121,48999786377;1800
2001260;1316109;B4 - Horner Straße;15.6812971 48.6521162,15.6814932 48.6520225,15.6815208 48.6520072;1;95;0;18210045;20,4599990844727;1800
2001260;18210045;B4 - Horner Straße;15.6815208 48.6520072,15.6814932 48.6520225,15.6812971 48.6521162;1;95;0;1316109;20,4599990844727;1800
2001261;1316110;Waldstraße/L1254;15.7631768 48.494538,15.7628948 48.4945515,15.7626882 48.4945876,15.7624769 48.4946579,15.7622868 48.4947555,15.7621756 48.4948357,15.7620476 48.4949646,15.7618996 48.4951697,15.7617186 48.4953687,15.7615435 48.4954975;1;69;0;18155924;171,669998168945;900
2001261;18155924;Waldstraße/L1254;15.7615435 48.4954975,15.7617186 48.4953687,15.7618996 48.4951697,15.7620476 48.4949646,15.7621756 48.4948357,15.7622868 48.4947555,15.7624769 48.4946579,15.7626882 48.4945876,15.7628948 48.4945515,15.7631768 48.494538;1;69;0;1316110;171,669998168945;900
2001262;1316110;Waldstraße/L1254;15.7631768 48.494538,15.7632193 48.4945359,15.7636361 48.4945252,15.7645402 48.4945454,15.764811 48.4945253,15.7648905 48.4945188;1;69;0;18202467;126,900001525879;900
2001262;18202467;Waldstraße/L1254;15.7648905 48.4945188,15.764811 48.4945253,15.7645402 48.4945454,15.7636361 48.4945252,15.7632193 48.4945359,15.7631768 48.494538;1;69;0;1316110;126,900001525879;900
2001275;1316119;Hauptstraße/L7073;15.6904871 48.4323267,15.6903017 48.432378;1;35;0;18202580;14,8599996566772;1100
2001275;18202580;Hauptstraße/L7073;15.6903017 48.432378,15.6904871 48.4323267;1;35;0;1316119;14,8599996566772;1100
2001276;1316119;Hauptstraße/L7073;15.6904871 48.4323267,15.6908155 48.4322356,15.6910771 48.4321612,15.691516 48.4320331;1;35;0;18212957;82,8499984741211;1100
2001276;18212957;Hauptstraße/L7073;15.691516 48.4320331,15.6910771 48.4321612,15.6908155 48.4322356,15.6904871 48.4323267;1;35;0;1316119;82,8499984741211;1100
2001277;1316120;Hauptstraße/L156;16.467592300001 48.022633599999,16.466562600001 48.021972899999,16.466529100001 48.021950599999;1;35;0;18059089;109,800003051758;1100
2001277;18059089;Hauptstraße/L156;16.466529100001 48.021950599999,16.466562600001 48.021972899999,16.467592300001 48.022633599999;1;35;0;1316120;109,800003051758;1100
2001279;1316121;Gföhler Straße/L45;15.6973074 48.4189627,15.6977562 48.4190598,15.6983178 48.4191729,15.6987225 48.4192301,15.6993171 48.4192983,15.6996952 48.4193642;1;69;0;18107595;182,580001831055;900
2001279;18107595;Gföhler Straße/L45;15.6996952 48.4193642,15.6993171 48.4192983,15.6987225 48.4192301,15.6983178 48.4191729,15.6977562 48.4190598,15.6973074 48.4189627;1;69;0;1316121;182,580001831055;900
2001280;1316121;Gföhler Straße/L45;15.6973074 48.4189627,15.6972272 48.4189453,15.6968425 48.4188899,15.6960231 48.418797,15.6955606 48.4187561,15.6949456 48.4187194,15.6939322 48.4187154,15.6935242 48.4187331,15.6933639 48.4187423,15.6932535 48.4187633;1;69;0;18016014;302,829986572266;900
2001280;18016014;Gföhler Straße/L45;15.6932535 48.4187633,15.6933639 48.4187423,15.6935242 48.4187331,15.6939322 48.4187154,15.6949456 48.4187194,15.6955606 48.4187561,15.6960231 48.418797,15.6968425 48.4188899,15.6972272 48.4189453,15.6973074 48.4189627;1;69;0;1316121;302,829986572266;900
2001281;1316122;Unterstinkenbrunn/B6 - Laaer Straße;16.3483639 48.664754799999,16.3484719 48.664448299999,16.3485753 48.664148599999,16.3486701 48.663867299999,16.3487475 48.663617499999,16.3487798 48.663488999999,16.3487878 48.663408299999;1;39;0;18019801;153,080001831055;1100
2001281;18019801;Unterstinkenbrunn/B6 - Laaer Straße;16.3487878 48.663408299999,16.3487798 48.663488999999,16.3487475 48.663617499999,16.3486701 48.663867299999,16.3485753 48.664148599999,16.3484719 48.664448299999,16.3483639 48.664754799999;1;39;0;1316122;153,080001831055;1100
2001282;1316122;Unterstinkenbrunn/B6 - Laaer Straße;16.3483639 48.664754799999,16.3483254 48.664863799999,16.3482602 48.665047599999;1;39;0;18028875;33,439998626709;1100
2001291;18016895;Anton-Maller-Straße/L2003;16.447175600001 48.092476699999,16.447604900001 48.092772099999;1;72;0;1316127;45,8499984741211;1250
2001282;18028875;Unterstinkenbrunn/B6 - Laaer Straße;16.3482602 48.665047599999,16.3483254 48.664863799999,16.3483639 48.664754799999;1;39;0;1316122;33,439998626709;1100
2001284;1316123;Unterstinkenbrunn/L20;16.3501652 48.667629499999,16.350656 48.667406099999,16.3509837 48.667256899999,16.3513053 48.667119799999,16.3517515 48.666949299999,16.351827 48.666923699999;1;35;0;18045786;145,520004272461;1100
2001284;18045786;Unterstinkenbrunn/L20;16.351827 48.666923699999,16.3517515 48.666949299999,16.3513053 48.667119799999,16.3509837 48.667256899999,16.350656 48.667406099999,16.3501652 48.667629499999;1;35;0;1316123;145,520004272461;1100
2001285;1316124;Neubau/L8027;15.5356375 48.6706348,15.5356487 48.6706403,15.5357337 48.6706708,15.5358793 48.6706918,15.5365363 48.6706514,15.5377949 48.6705652,15.5382102 48.6705448,15.5384539 48.6705548,15.53874 48.6705918,15.5390608 48.6706572,15.539476 48.6707951,15.5397233 48.6709017,15.5402424 48.6711518,15.540495 48.6712435,15.5407129 48.6712966,15.5409864 48.6713318,15.5419913 48.6714003,15.5420484 48.6714045;1;69;0;18169333;496,480010986328;900
2001285;18169333;Neubau/L8027;15.5420484 48.6714045,15.5419913 48.6714003,15.5409864 48.6713318,15.5407129 48.6712966,15.540495 48.6712435,15.5402424 48.6711518,15.5397233 48.6709017,15.539476 48.6707951,15.5390608 48.6706572,15.53874 48.6705918,15.5384539 48.6705548,15.5382102 48.6705448,15.5377949 48.6705652,15.5365363 48.6706514,15.5358793 48.6706918,15.5357337 48.6706708,15.5356487 48.6706403,15.5356375 48.6706348;1;69;0;1316124;496,480010986328;900
2001287;1316125;Hauptstraße/L1139;16.0703935 48.5141029,16.070363 48.5140763,16.0701009 48.5138293,16.0697931 48.5135392,16.0696814 48.513466;1;35;0;18021994;88,3899993896484;1100
2001287;18021994;Hauptstraße/L1139;16.0696814 48.513466,16.0697931 48.5135392,16.0701009 48.5138293,16.070363 48.5140763,16.0703935 48.5141029;1;35;0;1316125;88,3899993896484;1100
2001288;1316125;Hauptstraße/L1139;16.0703935 48.5141029,16.0706405 48.5143185,16.0708303 48.5144672,16.0709567 48.5145431,16.0710927 48.5146193,16.0712335 48.5146851;1;35;0;18107329;90,2600021362305;1100
2001288;18107329;Hauptstraße/L1139;16.0712335 48.5146851,16.0710927 48.5146193,16.0709567 48.5145431,16.0708303 48.5144672,16.0706405 48.5143185,16.0703935 48.5141029;1;35;0;1316125;90,2600021362305;1100
2001289;1316126;B37 - Kremser Straße;15.5660098 48.4961595,15.5659726 48.4961768,15.565713 48.4962988,15.5652843 48.4964768,15.5646941 48.4966774,15.5641693 48.4968167,15.5636376 48.4969368,15.5631711 48.4970146,15.5627119 48.4970757,15.5622456 48.4971321,15.561815 48.4972006,15.5613262 48.4973258,15.5609914 48.4974449,15.5606633 48.4976021,15.5603778 48.4977738,15.5600339 48.4980261,15.5598019 48.4982101,15.5595159 48.4984176,15.5591364 48.498653,15.5591103 48.498667;1;79;0;18185138;596,219970703125;1250
2001289;18185138;B37 - Kremser Straße;15.5591103 48.498667,15.5591364 48.498653,15.5595159 48.4984176,15.5598019 48.4982101,15.5600339 48.4980261,15.5603778 48.4977738,15.5606633 48.4976021,15.5609914 48.4974449,15.5613262 48.4973258,15.561815 48.4972006,15.5622456 48.4971321,15.5627119 48.4970757,15.5631711 48.4970146,15.5636376 48.4969368,15.5641693 48.4968167,15.5646941 48.4966774,15.5652843 48.4964768,15.565713 48.4962988,15.5659726 48.4961768,15.5660098 48.4961595;1;79;0;1316126;596,219970703125;1250
2001290;1316126;B37 - Kremser Straße;15.5660098 48.4961595,15.566326 48.4960126,15.5669681 48.4956861,15.5673454 48.4954987,15.5679887 48.4951886,15.5687672 48.4948416,15.5695994 48.4944998,15.5710355 48.4939034;1;79;0;18018278;448,570007324219;1250
2001290;18018278;B37 - Kremser Straße;15.5710355 48.4939034,15.5695994 48.4944998,15.5687672 48.4948416,15.5679887 48.4951886,15.5673454 48.4954987,15.5669681 48.4956861,15.566326 48.4960126,15.5660098 48.4961595;1;79;0;1316126;448,570007324219;1250
